,singleSetAffix,affixName,affixDisplayName,affixTitle,affixId,levelRequirement,type,standardAffixEffectModifier,rerollChance,group,canRollOn,specificRerollChances,rollsOn,classSpecificity,tiers,titleType,t6Compatibility,affixProperties,rarityTier 
469,False,Rogue Increased Poison Duration,Increased Poison Duration,of Suffering,469,55,0,0,0.89,2,[0],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.07, 'max': 0.07}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.08, 'max': 0.08}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.09, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.11, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.25, 'max': 0.3}]}]",1,0,"[{'modDisplayName': None, 'property': 42, 'specialTag': 7, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
470,False,Idol Rogue Increased Throwing Physical Damage,Throwing Physical Damage,of the Swallow,470,0,1,0,0,0,[32],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.22, 'max': 0.6}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 1025, 'modifierType': 1, 'setProperty': 0}]",T4
471,False,Rogue Increased Throwing Physical Damage,Throwing Physical Damage,of the Swallow,471,41,0,0,0.89,0,"[0, 1]",[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.26, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.35}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.36, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.41, 'max': 0.47}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.48, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.75, 'max': 0.95}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.96, 'max': 10.2}]}]",1,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 1025, 'modifierType': 1, 'setProperty': 0}]",T1
472,False,Idol Rogue Chance to Shred Armour on Throwing Hit,Chance to Shred Armour on Throwing Hit,Skirmisher's,472,0,0,0,0,0,[30],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.8}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 8, 'tags': 1024, 'modifierType': 0, 'setProperty': 0}]",T4
473,False,Rogue Chance to Shred Armour on Throwing Hit,Chance to Shred Armour on Throwing Hit,of Skirmishing,473,50,0,0,0.89,3,[1],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.41, 'max': 0.5}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.51, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.75}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.76, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.35, 'max': 10.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.81, 'max': 20.4}]}]",1,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 8, 'tags': 1024, 'modifierType': 0, 'setProperty': 0}]",T1
474,False,Idol Rogue Chance to Shred Armour on Melee Hit,Chance to Shred Armour on Melee Hit,Dismantling,474,0,0,0,0,0,[30],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.8}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 8, 'tags': 512, 'modifierType': 0, 'setProperty': 0}]",T4
475,False,Rogue Chance to Shred Armour on Melee Hit,Chance to Shred Armour on Melee Hit,of Dismantling,475,50,0,0,0.89,3,[1],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.41, 'max': 0.5}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.51, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.75}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.76, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.35, 'max': 10.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.81, 'max': 20.4}]}]",1,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 8, 'tags': 512, 'modifierType': 0, 'setProperty': 0}]",T1
476,False,Idol Rogue Chance to Shred Armour on Bow Hit,Chance to Shred Armour on Bow Hit,Hawk's,476,0,0,0,0,0,[30],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.8}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 8, 'tags': 2048, 'modifierType': 0, 'setProperty': 0}]",T4
477,False,Rogue Chance to Shred Armour on Bow Hit,Chance to Shred Armour on Bow Hit,of the Hawk,477,27,0,0,0.89,3,[0],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.41, 'max': 0.5}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.51, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.75}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.76, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.35, 'max': 10.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.81, 'max': 20.4}]}]",1,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 8, 'tags': 2048, 'modifierType': 0, 'setProperty': 0}]",T1
478,False,Idol Rogue Increased Armour Shred Effect,Increased Armour Shred Effect,of Corrosion,478,0,1,0,0,0,"[29, 31, 33]",[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.9}]}]",0,0,"[{'modDisplayName': None, 'property': 43, 'specialTag': 8, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
479,False,Rogue Armour Shred Effect,Increased Armour Shred Effect,of Corrosion,479,27,0,0,0.89,2,[1],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.45, 'max': 0.51}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.52, 'max': 0.58}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.59, 'max': 0.65}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.66, 'max': 0.72}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.73, 'max': 0.95}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.2, 'max': 10.5}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.51, 'max': 10.9}]}]",1,0,"[{'modDisplayName': None, 'property': 43, 'specialTag': 8, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
480,False,Idol Rogue Increased Armour Shred Duration,Increased Armour Shred Duration,of Crumbling,480,0,1,0,0,0,"[30, 32]",[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.4, 'max': 1}]}]",0,0,"[{'modDisplayName': None, 'property': 43, 'specialTag': 8, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
481,False,Rogue Increased Armour Shred Duration,Increased Armour Shred Duration,of Crumbling,481,27,0,0,0.89,2,[0],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.5, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.72}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.73, 'max': 0.85}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.86, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.01, 'max': 10.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.5, 'max': 10.9}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.91, 'max': 20.4}]}]",1,0,"[{'modDisplayName': None, 'property': 42, 'specialTag': 8, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
482,False,Idol Rogue Chance to Ignite on Bow Hit,Chance to Ignite on Bow Hit,Raider's,482,0,0,0,0,0,[29],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.35}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 1, 'tags': 2048, 'modifierType': 0, 'setProperty': 0}]",T4
483,False,Rogue Chance to Ignite on Bow Hit,Chance to Ignite on Bow Hit,of Raiding,483,55,0,0,0.89,3,[0],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.17}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.18, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.25, 'max': 0.28}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.29, 'max': 0.35}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.44, 'max': 0.55}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.56, 'max': 0.7}]}]",1,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 1, 'tags': 2048, 'modifierType': 0, 'setProperty': 0}]",T1
484,False,Idol Rogue Chance to Slow on Bow Hit,Chance to Slow on Bow Hit,of Tar,484,0,1,0,0,0,"[29, 31, 33]",[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.21}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 6, 'tags': 2048, 'modifierType': 0, 'setProperty': 0}]",T4
485,False,Rogue Chance to Slow on Bow Hit,Chance to Slow on Bow Hit,of Tar,485,57,0,0,0.89,1,[0],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.17}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.18, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.25, 'max': 0.28}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.29, 'max': 0.35}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.44, 'max': 0.55}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.56, 'max': 0.7}]}]",1,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 6, 'tags': 2048, 'modifierType': 0, 'setProperty': 0}]",T1
486,False,Idol Rogue Increased Shadow Daggers Effect,Increased Shadow Daggers Effect,Widowing,486,0,0,0,0,0,[30],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.16, 'max': 0.36}]}]",0,0,"[{'modDisplayName': None, 'property': 43, 'specialTag': 79, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
487,False,Rogue Increased Shadow Daggers Effect,Increased Shadow Daggers Effect,of Widowing,487,55,0,0,0.89,2,"[0, 1]",[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.17}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.18, 'max': 0.22}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.23, 'max': 0.27}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.28, 'max': 0.32}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.33, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.6, 'max': 0.77}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.78, 'max': 1}]}]",1,0,"[{'modDisplayName': None, 'property': 43, 'specialTag': 79, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
488,False,Idol Rogue Increased Bow Elemental Damage,Bow Elemental Damage,Devastating,488,0,0,0,0,0,[31],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.5}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 2176, 'modifierType': 1, 'setProperty': 0}]",T4
489,False,Rogue Increased Bow Elemental Damage,Bow Elemental Damage,of Devastation,489,27,0,0,0.89,2,[0],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.26, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.35}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.36, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.41, 'max': 0.47}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.48, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.75, 'max': 0.95}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.96, 'max': 10.2}]}]",1,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 2176, 'modifierType': 1, 'setProperty': 0}]",T1
490,False,Idol Rogue Increased Throwing Damage,Throwing Damage,of the Catapult,490,0,1,0,0,0,"[29, 31, 33]",[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.45}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 1024, 'modifierType': 1, 'setProperty': 0}]",T4
491,False,Idol Rogue Increased Bow Damage,Bow Damage,of the Ranger,491,0,1,0,0,0,"[30, 32]",[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.45}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 2048, 'modifierType': 1, 'setProperty': 0}]",T4
492,False,Idol Rogue Increased Bow Critical Strike Chance,Bow Critical Strike Chance,of the Eagle,492,0,1,0,0,0,"[29, 31, 33]",[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.65}]}]",0,0,"[{'modDisplayName': None, 'property': 4, 'specialTag': 0, 'tags': 2048, 'modifierType': 1, 'setProperty': 0}]",T4
493,False,Idol Rogue Chance to Bleed on Bow Hit,Chance to Bleed on Bow Hit,of Barbs,493,0,1,0,0,0,"[29, 31, 33]",[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.35}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 2, 'tags': 2048, 'modifierType': 0, 'setProperty': 0}]",T4
494,False,Rogue Chance to Bleed on Bow Hit,Chance to Bleed on Bow Hit,of Barbs,494,27,0,0,0.89,3,"[0, 1]",[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.17}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.18, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.25, 'max': 0.28}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.29, 'max': 0.35}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.44, 'max': 0.55}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.56, 'max': 0.7}]}]",1,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 2, 'tags': 2048, 'modifierType': 0, 'setProperty': 0}]",T1
495,False,Idol Rogue Increased Area with Cinder Strike's First Attack,Increased Area with Cinder Strike's First Attack,Firekeeper's,495,0,0,0,0,0,[29],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.11, 'max': 0.3}]}]",0,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 1, 'tags': 481, 'modifierType': 0, 'setProperty': 0}]",T4
496,False,Rogue Increased Area with Cinder Strike's First Strike,Increased Area with Cinder Strike's First Strike,of the Firekeeper,496,10,0,0,0.89,6,[0],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.17}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.19, 'max': 0.22}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.23, 'max': 0.27}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.28, 'max': 0.32}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.33, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.5, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.8}]}]",1,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 1, 'tags': 481, 'modifierType': 0, 'setProperty': 0}]",T1
497,False,Idol Rogue Increased crit chance with Flurry,Increased crit chance with Flurry,Hummingbird's,497,0,0,0,0,0,[30],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.8}]}]",0,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 2, 'tags': 224, 'modifierType': 0, 'setProperty': 0}]",T4
498,False,Rogue Increased crit chance with Flurry,Increased crit chance with Flurry,of the Hummingbird,498,4,0,0,0.89,6,"[0, 1]",[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.36, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.41, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.46, 'max': 0.55}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.56, 'max': 0.65}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.66, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 10.25}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.26, 'max': 10.6}]}]",1,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 2, 'tags': 224, 'modifierType': 0, 'setProperty': 0}]",T1
499,False,Idol Rogue Physical penetration with Puncture,Physical penetration with Puncture,Heron's,499,0,0,0,0,0,[32],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.12}]}]",0,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 1, 'tags': 440, 'modifierType': 0, 'setProperty': 0}]",T4
500,False,Rogue Physical penetration with Puncture,Physical penetration with Puncture,of the Heron,500,5,0,0,0.89,6,[1],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.06, 'max': 0.06}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.07, 'max': 0.07}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.08, 'max': 0.08}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.09, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.11, 'max': 0.14}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.25}]}]",1,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 1, 'tags': 440, 'modifierType': 0, 'setProperty': 0}]",T1
508,False,Idol Rogue Increased Area with Detonating Arrow,Increased Area with Detonating Arrow,Detonating,508,0,0,0,0,0,[29],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.11, 'max': 0.3}]}]",0,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 0, 'tags': 341, 'modifierType': 0, 'setProperty': 0}]",T4
509,False,Rogue Increased Area with Detonating Arrow,Increased Area with Detonating Arrow,of Detonation,509,25,0,0,0.89,6,"[0, 1]",[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.17}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.19, 'max': 0.22}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.23, 'max': 0.27}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.28, 'max': 0.32}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.33, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.5, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.8}]}]",1,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 0, 'tags': 341, 'modifierType': 0, 'setProperty': 0}]",T1
510,False,Idol Rogue Increased damage per arrow with Multishot,Increased damage per arrow with Multishot,Hydra's,510,0,0,0,0,0,[31],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.03, 'max': 0.06}]}]",0,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 2, 'tags': 377, 'modifierType': 0, 'setProperty': 0}]",T4
511,False,Rogue Increased damage per arrow with Multishot,Increased damage per arrow with Multishot,of the Hydra,511,25,0,0,0.89,6,"[0, 1]",[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.04, 'max': 0.04}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.05}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.06, 'max': 0.06}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.07, 'max': 0.07}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.08, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.12, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.16, 'max': 0.2}]}]",1,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 2, 'tags': 377, 'modifierType': 0, 'setProperty': 0}]",T1
512,False,Idol Rogue Increased duration with Hail of Arrows,Increased duration with Hail of Arrows,Eclipsing,512,0,0,0,0,0,[30],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.22}]}]",0,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 2, 'tags': 479, 'modifierType': 0, 'setProperty': 0}]",T4
513,False,Rogue Increased Hail of Arrows Duration,Increased Hail of Arrows Duration ,of the Eclipse,513,50,0,0,0.89,6,[0],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.11, 'max': 0.13}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.14, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.19}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.46}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.47, 'max': 0.6}]}]",1,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 2, 'tags': 479, 'modifierType': 0, 'setProperty': 0}]",T1
514,False,Idol Rogue Damage per Shadow with Shadow Cascade,Increased damage per active Shadow with Shadow Cascade,Cascading,514,0,0,0,0,0,[32],[],1,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.28}]}]",0,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 1, 'tags': 214, 'modifierType': 0, 'setProperty': 0}]",T4
