,singleSetAffix,affixName,affixDisplayName,affixTitle,affixId,levelRequirement,type,standardAffixEffectModifier,rerollChance,group,canRollOn,specificRerollChances,rollsOn,classSpecificity,tiers,titleType,t6Compatibility,affixProperties,rarityTier
593,False,Mage Level of Firebrand,Level of Firebrand,,593,50,0,0.5,0.86,6,[1],[],0,4,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.08, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.16, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.46, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.61, 'max': 0.9}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 10.06, 'max': 10.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 10.21, 'max': 10.5}]}]",1,0,"[{'modDisplayName': 'Firebrand', 'property': 88, 'specialTag': 1, 'tags': 428, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Melee Damage', 'property': 0, 'specialTag': 0, 'tags': 512, 'modifierType': 1, 'setProperty': 0}]",T1
640,False,Rogue Level of Ballista,Level of Ballista,,640,17,0,0,0.86,6,[22],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.03, 'max': 0.05}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.06, 'max': 0.08}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.09, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.13, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.17, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.21, 'max': 0.24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.25, 'max': 0.3}]}]",1,0,"[{'modDisplayName': 'Ballista', 'property': 88, 'specialTag': 1, 'tags': 379, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Increased Ballista attack speed', 'property': 58, 'specialTag': 1, 'tags': 379, 'modifierType': 0, 'setProperty': 0}]",T1
641,False,Rogue Level of Lethal Mirage,Level of Lethal Mirage,,641,50,0,0,0.86,6,[22],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': 'Lethal Mirage', 'property': 88, 'specialTag': 1, 'tags': 468, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Melee Damage', 'property': 0, 'specialTag': 0, 'tags': 512, 'modifierType': 1, 'setProperty': 0}]",T1
642,False,Rogue Level of Smoke Bomb,Level of Smoke Bomb,,642,7,0,0.5,0.86,5,[1],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 8, 'max': 12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 13, 'max': 18}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 19, 'max': 24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 25, 'max': 30}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 31, 'max': 38}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 45, 'max': 51}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 52, 'max': 60}]}]",1,0,"[{'modDisplayName': 'Smoke Bomb', 'property': 88, 'specialTag': 1, 'tags': 473, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Mana', 'property': 8, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
644,False,Primalist Level of Warcry,Level of Warcry,,644,14,0,0,0.86,5,[22],[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 10, 'max': 20}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 21, 'max': 32}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 33, 'max': 45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 46, 'max': 60}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 61, 'max': 75}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 90, 'max': 115}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 116, 'max': 150}]}]",1,0,"[{'modDisplayName': 'Warcry', 'property': 88, 'specialTag': 1, 'tags': 505, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Endurance Threshold', 'property': 76, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
645,False,Mage Level of Surge,Level of Surge,,645,55,0,0,0.86,5,[22],[],0,4,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': 'Surge', 'property': 88, 'specialTag': 1, 'tags': 504, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Melee Elemental Damage', 'property': 0, 'specialTag': 0, 'tags': 640, 'modifierType': 1, 'setProperty': 0}]",T1
646,False,Primalist Level of Summon Storm Crow,Level of Summon Storm Crow,,646,20,0,0.5,0.86,6,[1],[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.08, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.16, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.46, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.61, 'max': 0.9}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 10.06, 'max': 10.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 10.21, 'max': 10.5}]}]",1,0,"[{'modDisplayName': 'Summon Storm Crow', 'property': 88, 'specialTag': 1, 'tags': 510, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Minion Damage', 'property': 0, 'specialTag': 0, 'tags': 8192, 'modifierType': 1, 'setProperty': 0}]",T1
647,False,Acolyte Level of Summon Volatile Zombie,Level of Summon Volatile Zombie,,647,20,0,0,0.86,6,[0],[],0,16,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': 'Summon Volatile Zombie', 'property': 88, 'specialTag': 1, 'tags': 408, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Minion Damage', 'property': 0, 'specialTag': 0, 'tags': 8192, 'modifierType': 1, 'setProperty': 0}]",T1
649,False,Acolyte Volatile Zombie Speed and Damage,Volatile Zombie Speed and Damage,,649,28,0,0.5,0.89,6,[1],[],0,16,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.16}, {'min': 0.3, 'max': 0.39}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.2}, {'min': 0.4, 'max': 0.5}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.24}, {'min': 0.51, 'max': 0.64}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.26, 'max': 0.29}, {'min': 0.65, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.35}, {'min': 0.81, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.4, 'max': 0.5}, {'min': 10.31, 'max': 10.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.51, 'max': 0.65}, {'min': 10.61, 'max': 2}]}]",1,0,"[{'modDisplayName': 'increased Volatile Zombie Movement Speed', 'property': 58, 'specialTag': 0, 'tags': 408, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'increased Volatile Zombie Damage', 'property': 58, 'specialTag': 1, 'tags': 408, 'modifierType': 0, 'setProperty': 0}]",T1
650,False,Acolyte Volatile Zombie Damage and Explosion Area,Volatile Zombie Damage and Explosion Area,,650,0,0,0,0,0,[31],[],1,16,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.35}, {'min': 0.15, 'max': 0.35}]}]",1,0,"[{'modDisplayName': 'increased Volatile Zombie Damage', 'property': 58, 'specialTag': 1, 'tags': 408, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'increased Volatile Zombie Explosion Area', 'property': 58, 'specialTag': 2, 'tags': 408, 'modifierType': 0, 'setProperty': 0}]",T4
67,False,Freeze Rate and Freezing Concoction on Potion Use,Freeze Rate and Freezing Concoction on Potion Use,Drenching,67,35,0,0,0.8,1,[2],[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.35}, {'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.36, 'max': 0.6}, {'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.9}, {'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.91, 'max': 10.3}, {'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.31, 'max': 10.8}, {'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 20.3, 'max': 3}, {'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 30.01, 'max': 4}, {'min': 1, 'max': 1}]}]",0,0,"[{'modDisplayName': 'Freeze Rate Multiplier', 'property': 67, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'chance to cast Freezing Concoction on Potion Use', 'property': 98, 'specialTag': 0, 'tags': 158, 'modifierType': 0, 'setProperty': 0}]",T1
75,False,Ward and Ailment Cleansing on Potion Use,Ward and Ailment Cleansing on Potion Use,Cleansing,75,31,0,0,0.75,1,[2],[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 20, 'max': 30}, {'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 31, 'max': 40}, {'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 51, 'max': 60}, {'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 61, 'max': 75}, {'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 76, 'max': 100}, {'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 130, 'max': 170}, {'min': 1, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 171, 'max': 220}, {'min': 1, 'max': 1}]}]",0,0,"[{'modDisplayName': 'Ward Gained on Potion Use', 'property': 91, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'chance to Cleanse All Ailments on Potion Use', 'property': 98, 'specialTag': 0, 'tags': 159, 'modifierType': 0, 'setProperty': 0}]",T1
652,False,Sentinel Level of Multistrike,Level of Multistrike,,652,17,0,0.5,0.86,6,[1],[],0,8,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.08, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.16, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.46, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.61, 'max': 0.9}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 10.06, 'max': 10.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 10.21, 'max': 10.5}]}]",1,0,"[{'modDisplayName': 'Multistrike', 'property': 88, 'specialTag': 1, 'tags': 533, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Melee Damage', 'property': 0, 'specialTag': 0, 'tags': 512, 'modifierType': 1, 'setProperty': 0}]",T1
653,False,Sentinel Level of Void Cleave,Level of Void Cleave,,653,19,0,0,0.86,6,[22],[],0,8,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.08, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.16, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.46, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.61, 'max': 0.9}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 10.06, 'max': 10.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 10.21, 'max': 10.5}]}]",1,0,"[{'modDisplayName': 'Void Cleave', 'property': 88, 'specialTag': 1, 'tags': 402, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Melee Damage', 'property': 0, 'specialTag': 0, 'tags': 512, 'modifierType': 1, 'setProperty': 0}]",T1
654,False,Sentinel Level of Javelin,Level of Javelin,,654,17,0,0,0.86,6,[22],[],0,8,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': 'Javelin', 'property': 88, 'specialTag': 1, 'tags': 536, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Throwing Damage', 'property': 0, 'specialTag': 0, 'tags': 1024, 'modifierType': 1, 'setProperty': 0}]",T1
