,Unnamed: 0,baseTypeName,baseTypeId,maxAffixes,affixEffectModifier,size,type,isWeapon,maxSockets,minimumDropLevel,rerollChance,subTypeClassSpecificity,classAffinity,affinityRerollChance,usePerClassIncompatibilityDropLists,perClassIncompatibilityDropLists,displayName,subTypeId,levelRequirement,cannotDrop,itemTags,implicits,addedWeaponRange,attackRate,classRequirement,subClassRequirement,IMSetTier,uniques.1.displayName,uniques.1.overrideLevelRequirement,uniques.1.levelRequirement,uniques.1.uniqueId,uniques.1.setId,uniques.1.rerollChance,uniques.1.noWorldDrops,uniques.1.isFractureUnique,uniques.1.isSetUnique,uniques.1.isLegendary,uniques.1.basicMods,uniques.1.descriptionParts,uniques.1.loreText,uniques.1.sprite,uniques.1.hideLevelRequirement,uniques.2.displayName,uniques.2.overrideLevelRequirement,uniques.2.levelRequirement,uniques.2.uniqueId,uniques.2.setId,uniques.2.rerollChance,uniques.2.noWorldDrops,uniques.2.isFractureUnique,uniques.2.isSetUnique,uniques.2.isLegendary,uniques.2.basicMods,uniques.2.descriptionParts,uniques.2.loreText,uniques.2.sprite,uniques.2.hideLevelRequirement
484,484,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Resonance of the Sea,82,0,0,0,"[{'property': 92, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 10, 'implicitMaxValue': 19}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,485,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Resonance of the Sea,83,0,0,0,"[{'property': 92, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 20, 'implicitMaxValue': 30}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,486,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Mysteries of the Deep,84,0,0,0,"[{'property': 1, 'specialTag': 75, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.2}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,487,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Mysteries of the Deep,85,0,0,0,"[{'property': 1, 'specialTag': 75, 'tags': 0, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,488,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Cruelty of the Meruna,86,0,0,0,"[{'property': 1, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,489,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Cruelty of the Meruna,87,0,0,0,"[{'property': 1, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.65, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,490,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Weight of the Abyss,88,0,0,0,"[{'property': 67, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 1, 'implicitMaxValue': 10.8}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,491,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Weight of the Abyss,89,0,0,0,"[{'property': 67, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 2, 'implicitMaxValue': 3}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,492,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Crash of the Waves,90,0,0,0,"[{'property': 45, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,493,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Crash of the Waves,91,0,0,0,"[{'property': 45, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 1, 'implicitMaxValue': 10.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,494,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Trance of the Sirens,92,0,0,0,"[{'property': 43, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.05, 'implicitMaxValue': 0.09}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,495,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Trance of the Sirens,93,0,0,0,"[{'property': 43, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.16}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,496,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Intellect of Liath,94,0,0,0,"[{'property': 97, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.15, 'implicitMaxValue': 0.25}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,497,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Intellect of Liath,95,0,0,0,"[{'property': 97, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,498,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grace of Water,96,0,0,0,"[{'property': 91, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 40, 'implicitMaxValue': 70}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,499,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Grace of Water,97,0,0,0,"[{'property': 91, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 80, 'implicitMaxValue': 130}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,500,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Resolve of Humanity,98,0,0,0,"[{'property': 30, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.07, 'implicitMaxValue': 0.12}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,501,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Survival of Might,99,0,0,0,"[{'property': 89, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.45}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,502,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Dream of Eterra,100,0,0,0,"[{'property': 27, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.4}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,503,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Binds of Nature,101,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 64, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,504,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Despair of Flesh,102,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 32, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,505,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Cruelty of Strength,103,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 1, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,506,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Hemmorage of Marrow,104,0,0,0,"[{'property': 1, 'specialTag': 2, 'tags': 0, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,507,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Taste of Venom,105,0,0,0,"[{'property': 1, 'specialTag': 7, 'tags': 0, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,508,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Hunger of Dragons,106,0,0,0,"[{'property': 51, 'specialTag': 0, 'tags': 512, 'type': 0, 'implicitValue': 0.2, 'implicitMaxValue': 0.4}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,509,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Virtue of Command,107,0,0,0,"[{'property': 30, 'specialTag': 0, 'tags': 8192, 'type': 0, 'implicitValue': 0.07, 'implicitMaxValue': 0.12}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,510,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Persistance of Will,108,0,0,0,"[{'property': 28, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.4}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,511,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Guile of Wyrms,109,0,0,0,"[{'property': 1, 'specialTag': 28, 'tags': 0, 'type': 0, 'implicitValue': 0.6, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,512,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Allure of Apathy,110,0,0,0,"[{'property': 1, 'specialTag': 6, 'tags': 0, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,513,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Winds of Fortune,111,0,0,0,"[{'property': 104, 'specialTag': 3, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.15}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,514,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Winds of Fortune,112,0,0,0,"[{'property': 104, 'specialTag': 3, 'tags': 0, 'type': 0, 'implicitValue': 0.16, 'implicitMaxValue': 0.22}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,515,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Strength of Mind,113,0,0,0,"[{'property': 105, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.04, 'implicitMaxValue': 0.06}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,516,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Strength of Mind,114,0,0,0,"[{'property': 105, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.07, 'implicitMaxValue': 0.1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,517,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Scales of Greed,115,0,0,0,"[{'property': 104, 'specialTag': 3, 'tags': 1, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.4}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,518,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Scales of Greed,116,0,0,0,"[{'property': 104, 'specialTag': 3, 'tags': 1, 'type': 0, 'implicitValue': 0.45, 'implicitMaxValue': 0.7}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,519,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Arrogance of Argentus,117,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,520,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Embrace of Ice,118,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 1, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,521,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Grip of the Lance,119,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 4, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,522,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Right of Conquest,120,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 3, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,523,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Reach of Flame,121,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 19, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,524,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Binds of Sanctuary,122,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 18, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,525,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Slumber of Morditas,123,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 22, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,526,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Talon of Granduer,124,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 21, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,527,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Vision of the Aurora,125,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 20, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,528,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Might of the Siege,126,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 2, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,529,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Cruelty of Formosus,127,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 10, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,530,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Savior of the North,128,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 8, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,531,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Chill of Death,129,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 15, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,532,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Enmity of the Clans,130,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 9, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,533,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Ambition of the Empire,131,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 16, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,534,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Scars of Blood,132,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 5, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,535,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Favor of the Wengari,133,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 12, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,536,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Resolve of Frost,134,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 7, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,537,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Shards of Unity,135,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 13, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,538,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Remorse of Heorot,136,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 14, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,539,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Hope of the Beginning,137,0,1,0,"[{'property': 104, 'specialTag': 4, 'tags': 0, 'type': 0, 'implicitValue': 0.15, 'implicitMaxValue': 0.25}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,540,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Safety of the Labyrinth,138,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 20, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.35}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,541,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Remnants of the Living,139,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 21, 'type': 0, 'implicitValue': 0.33, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,542,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Visions of Death,140,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 14, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,543,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Inevitability of the Void,141,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 15, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.45}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,544,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Rot of the World,142,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 10, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,545,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Boon of the Scarab,143,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 23, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,546,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Shadows of Infinity,144,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 22, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.35}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,547,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Despair of the Empire,145,0,1,0,"[{'property': 104, 'specialTag': 4, 'tags': 4, 'type': 0, 'implicitValue': 0.45, 'implicitMaxValue': 0.7}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,548,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Vigilance of the Damned,146,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 23, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,549,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Subtlety of Slaughter,147,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 6, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,550,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Apex of Fortune,148,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 17, 'type': 0, 'implicitValue': 0.41, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,551,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Resolve of Humanity,149,0,1,0,"[{'property': 30, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.2}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,552,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Survival of Might,150,0,1,0,"[{'property': 89, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.7}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,553,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Dream of Eterra,151,0,1,0,"[{'property': 27, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.45, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,554,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Binds of Nature,152,0,1,0,"[{'property': 0, 'specialTag': 0, 'tags': 64, 'type': 1, 'implicitValue': 0.65, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,555,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Despair of Flesh,153,0,1,0,"[{'property': 0, 'specialTag': 0, 'tags': 32, 'type': 1, 'implicitValue': 0.65, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,556,Blessing,34,0,0.0,"{'x': 1, 'y': 1}",34,0,0,0,1.0,0,0,0,0,[],Grand Cruelty of Strength,154,0,1,0,"[{'property': 0, 'specialTag': 0, 'tags': 1, 'type': 1, 'implicitValue': 0.65, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
