,displayName,subTypeId,levelRequirement,cannotDrop,itemTags,implicits,addedWeaponRange,attackRate,classRequirement,subClassRequirement,IMSetTier,uniques.1.displayName,uniques.1.overrideLevelRequirement,uniques.1.levelRequirement,uniques.1.uniqueId,uniques.1.setId,uniques.1.rerollChance,uniques.1.noWorldDrops,uniques.1.isFractureUnique,uniques.1.isSetUnique,uniques.1.isLegendary,uniques.1.basicMods,uniques.1.descriptionParts,uniques.1.loreText,uniques.1.sprite,uniques.1.hideLevelRequirement,uniques.2.displayName,uniques.2.overrideLevelRequirement,uniques.2.levelRequirement,uniques.2.uniqueId,uniques.2.setId,uniques.2.rerollChance,uniques.2.noWorldDrops,uniques.2.isFractureUnique,uniques.2.isSetUnique,uniques.2.isLegendary,uniques.2.basicMods,uniques.2.descriptionParts,uniques.2.loreText,uniques.2.sprite,uniques.2.hideLevelRequirement
473,Might of the Siege,71,0,0,0,"[{'property': 104, 'specialTag': 0, 'tags': 2, 'type': 0, 'implicitValue': 0.15, 'implicitMaxValue': 0.3}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Bastion of Divinity,72,0,0,0,"[{'property': 15, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.4}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Grand Bastion of Divinity,73,0,0,0,"[{'property': 15, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.45, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Light of the Moon,74,0,0,0,"[{'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 30, 'implicitMaxValue': 50}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Grand Light of the Moon,75,0,0,0,"[{'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 51, 'implicitMaxValue': 80}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Rhythm of the Tide,76,0,0,0,"[{'property': 17, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': 0.6, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Grand Rhythm of the Tide,77,0,0,0,"[{'property': 17, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': 10.2, 'implicitMaxValue': 2}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Chaos of Lagon,78,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 2, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Grand Chaos of Lagon,79,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 2, 'type': 1, 'implicitValue': 0.65, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,Might of the Sea TItan,80,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 4, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Grand Might of the Sea TItan,81,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 4, 'type': 1, 'implicitValue': 0.65, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Resonance of the Sea,82,0,0,0,"[{'property': 92, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 10, 'implicitMaxValue': 19}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Grand Resonance of the Sea,83,0,0,0,"[{'property': 92, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 20, 'implicitMaxValue': 30}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Mysteries of the Deep,84,0,0,0,"[{'property': 1, 'specialTag': 75, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.2}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Grand Mysteries of the Deep,85,0,0,0,"[{'property': 1, 'specialTag': 75, 'tags': 0, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Cruelty of the Meruna,86,0,0,0,"[{'property': 1, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Grand Cruelty of the Meruna,87,0,0,0,"[{'property': 1, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.65, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Weight of the Abyss,88,0,0,0,"[{'property': 67, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 1, 'implicitMaxValue': 10.8}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Grand Weight of the Abyss,89,0,0,0,"[{'property': 67, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 2, 'implicitMaxValue': 3}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Crash of the Waves,90,0,0,0,"[{'property': 45, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Grand Crash of the Waves,91,0,0,0,"[{'property': 45, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 1, 'implicitMaxValue': 10.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Trance of the Sirens,92,0,0,0,"[{'property': 43, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.05, 'implicitMaxValue': 0.09}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Grand Trance of the Sirens,93,0,0,0,"[{'property': 43, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.16}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Intellect of Liath,94,0,0,0,"[{'property': 97, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.15, 'implicitMaxValue': 0.25}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Grand Intellect of Liath,95,0,0,0,"[{'property': 97, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Grace of Water,96,0,0,0,"[{'property': 91, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 40, 'implicitMaxValue': 70}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Grand Grace of Water,97,0,0,0,"[{'property': 91, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 80, 'implicitMaxValue': 130}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Resolve of Humanity,98,0,0,0,"[{'property': 30, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.07, 'implicitMaxValue': 0.12}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Survival of Might,99,0,0,0,"[{'property': 89, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.45}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,Dream of Eterra,100,0,0,0,"[{'property': 27, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.4}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Binds of Nature,101,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 64, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Despair of Flesh,102,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 32, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Cruelty of Strength,103,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 1, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Hemmorage of Marrow,104,0,0,0,"[{'property': 1, 'specialTag': 2, 'tags': 0, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Taste of Venom,105,0,0,0,"[{'property': 1, 'specialTag': 7, 'tags': 0, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Hunger of Dragons,106,0,0,0,"[{'property': 51, 'specialTag': 0, 'tags': 512, 'type': 0, 'implicitValue': 0.2, 'implicitMaxValue': 0.4}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Virtue of Command,107,0,0,0,"[{'property': 30, 'specialTag': 0, 'tags': 8192, 'type': 0, 'implicitValue': 0.07, 'implicitMaxValue': 0.12}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,Persistance of Will,108,0,0,0,"[{'property': 28, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.4}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Guile of Wyrms,109,0,0,0,"[{'property': 1, 'specialTag': 28, 'tags': 0, 'type': 0, 'implicitValue': 0.6, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,Allure of Apathy,110,0,0,0,"[{'property': 1, 'specialTag': 6, 'tags': 0, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Winds of Fortune,111,0,0,0,"[{'property': 104, 'specialTag': 3, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.15}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,Grand Winds of Fortune,112,0,0,0,"[{'property': 104, 'specialTag': 3, 'tags': 0, 'type': 0, 'implicitValue': 0.16, 'implicitMaxValue': 0.22}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,Strength of Mind,113,0,0,0,"[{'property': 105, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.04, 'implicitMaxValue': 0.06}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,Grand Strength of Mind,114,0,0,0,"[{'property': 105, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.07, 'implicitMaxValue': 0.1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,Scales of Greed,115,0,0,0,"[{'property': 104, 'specialTag': 3, 'tags': 1, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.4}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,Grand Scales of Greed,116,0,0,0,"[{'property': 104, 'specialTag': 3, 'tags': 1, 'type': 0, 'implicitValue': 0.45, 'implicitMaxValue': 0.7}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Grand Arrogance of Argentus,117,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,Grand Embrace of Ice,118,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 1, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Grand Grip of the Lance,119,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 4, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Grand Right of Conquest,120,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 3, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,Grand Reach of Flame,121,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 19, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Grand Binds of Sanctuary,122,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 18, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Grand Slumber of Morditas,123,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 22, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Grand Talon of Granduer,124,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 21, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,Grand Vision of the Aurora,125,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 20, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,Grand Might of the Siege,126,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 2, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,Grand Cruelty of Formosus,127,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 10, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,Grand Savior of the North,128,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 8, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,Grand Chill of Death,129,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 15, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,Grand Enmity of the Clans,130,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 9, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Grand Ambition of the Empire,131,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 16, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,Grand Scars of Blood,132,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 5, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,Grand Favor of the Wengari,133,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 12, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,Grand Resolve of Frost,134,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 7, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,Grand Shards of Unity,135,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 13, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,Grand Remorse of Heorot,136,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 14, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,Grand Hope of the Beginning,137,0,1,0,"[{'property': 104, 'specialTag': 4, 'tags': 0, 'type': 0, 'implicitValue': 0.15, 'implicitMaxValue': 0.25}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,Grand Safety of the Labyrinth,138,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 20, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.35}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,Grand Remnants of the Living,139,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 21, 'type': 0, 'implicitValue': 0.33, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,Grand Visions of Death,140,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 14, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,Grand Inevitability of the Void,141,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 15, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.45}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,Grand Rot of the World,142,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 10, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Grand Boon of the Scarab,143,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 23, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,Grand Shadows of Infinity,144,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 22, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.35}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,Grand Despair of the Empire,145,0,1,0,"[{'property': 104, 'specialTag': 4, 'tags': 4, 'type': 0, 'implicitValue': 0.45, 'implicitMaxValue': 0.7}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,Grand Vigilance of the Damned,146,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 23, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,Grand Subtlety of Slaughter,147,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 6, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,Grand Apex of Fortune,148,0,1,0,"[{'property': 104, 'specialTag': 0, 'tags': 17, 'type': 0, 'implicitValue': 0.41, 'implicitMaxValue': 0.6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Grand Resolve of Humanity,149,0,1,0,"[{'property': 30, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.2}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,Grand Survival of Might,150,0,1,0,"[{'property': 89, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.7}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Grand Dream of Eterra,151,0,1,0,"[{'property': 27, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.45, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,Grand Binds of Nature,152,0,1,0,"[{'property': 0, 'specialTag': 0, 'tags': 64, 'type': 1, 'implicitValue': 0.65, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,Grand Despair of Flesh,153,0,1,0,"[{'property': 0, 'specialTag': 0, 'tags': 32, 'type': 1, 'implicitValue': 0.65, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Grand Cruelty of Strength,154,0,1,0,"[{'property': 0, 'specialTag': 0, 'tags': 1, 'type': 1, 'implicitValue': 0.65, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,Grand Hemmorage of Marrow,155,0,1,0,"[{'property': 1, 'specialTag': 2, 'tags': 0, 'type': 0, 'implicitValue': 0.65, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Grand Taste of Venom,156,0,1,0,"[{'property': 1, 'specialTag': 7, 'tags': 0, 'type': 0, 'implicitValue': 0.55, 'implicitMaxValue': 0.85}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Grand Hunger of Dragons,157,0,1,0,"[{'property': 51, 'specialTag': 0, 'tags': 512, 'type': 0, 'implicitValue': 0.45, 'implicitMaxValue': 0.7}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Grand Virtue of Command,158,0,1,0,"[{'property': 30, 'specialTag': 0, 'tags': 8192, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.2}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Grand Persistance of Will,159,0,1,0,"[{'property': 28, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.45, 'implicitMaxValue': 0.75}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Grand Guile of Wyrms,160,0,1,0,"[{'property': 1, 'specialTag': 28, 'tags': 0, 'type': 0, 'implicitValue': 1, 'implicitMaxValue': 10.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,Grand Allure of Apathy,161,0,1,0,"[{'property': 1, 'specialTag': 6, 'tags': 0, 'type': 0, 'implicitValue': 0.65, 'implicitMaxValue': 1}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,Temple of the Mind,162,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 0, 'type': 0, 'implicitValue': 0.12, 'implicitMaxValue': 0.2}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,Grand Temple of the Mind,163,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 0, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.35}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Bastion of the Heart,164,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 1, 'type': 0, 'implicitValue': 0.12, 'implicitMaxValue': 0.2}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,Grand Bastion of the Heart,165,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 1, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.35}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,Binding of Ruin,166,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 2, 'type': 0, 'implicitValue': 0.2, 'implicitMaxValue': 0.3}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Grand Binding of Ruin,167,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 2, 'type': 0, 'implicitValue': 0.32, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,Refuge of Despair,168,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 18, 'type': 0, 'implicitValue': 0.2, 'implicitMaxValue': 0.3}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,Grand Refuge of Despair,169,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 18, 'type': 0, 'implicitValue': 0.32, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,Comfort of the End,170,0,1,0,"[{'property': 104, 'specialTag': 4, 'tags': 1, 'type': 0, 'implicitValue': 0.12, 'implicitMaxValue': 0.2}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,Grand Comfort of the End,171,0,1,0,"[{'property': 104, 'specialTag': 4, 'tags': 1, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.35}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,Memory of Masters,172,0,1,0,"[{'property': 104, 'specialTag': 4, 'tags': 2, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.18}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,Grand Memory of Masters,173,0,1,0,"[{'property': 104, 'specialTag': 4, 'tags': 2, 'type': 0, 'implicitValue': 0.2, 'implicitMaxValue': 0.3}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Grasp of Hope,174,0,1,0,"[{'property': 104, 'specialTag': 2, 'tags': 4, 'type': 0, 'implicitValue': 0.2, 'implicitMaxValue': 0.3}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
